"Frequency","Anode Voltage","Anode Current","Cathode Voltage","Cathode Current","G Anode>Anode","C Anode>Anode","G Cathode>Anode","C Cathode>Anode","G Anode>Cathode","C Anode>Cathode","G Cathode>Cathode","C Cathode>Cathode"
1.0000000000e-03,-2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0963397880e-21,-8.3501630800e-32,-1.6650346610e-16,-1.7214375550e-19,1.6650346610e-16,8.3501630800e-32,1.6650346610e-16,-5.1419987960e-18,-1.6650346610e-16
1.0000000000e-03,-2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1671833040e-22,-8.3191836690e-32,-1.6606621500e-16,-4.6824401570e-19,1.6606621500e-16,8.3191836690e-32,1.6606621500e-16,-1.2697815300e-18,-1.6606621500e-16
1.0000000000e-03,-2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3258062580e-21,-8.2833808550e-32,-1.6556870840e-16,8.8205524690e-20,1.6556870840e-16,8.2833808550e-32,1.6556870840e-16,5.5525203980e-18,-1.6556870840e-16
1.0000000000e-03,-2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.7763636400e-22,-8.2416174100e-32,-1.6499822140e-16,4.8036394210e-19,1.6499822140e-16,8.2416174100e-32,1.6499822140e-16,9.6047261140e-18,-1.6499822140e-16
1.0000000000e-03,-1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7366616940e-22,-8.1923957190e-32,-1.6433839160e-16,2.0871393570e-19,1.6433839160e-16,8.1923957190e-32,1.6433839160e-16,-1.6568799770e-18,-1.6433839160e-16
1.0000000000e-03,-1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,4.7678032700e-21,-8.1337150930e-32,-1.6356791730e-16,3.6937273010e-19,1.6356791730e-16,8.1337150930e-32,1.6356791730e-16,5.6831969430e-18,-1.6356791730e-16
1.0000000000e-03,-1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.9435469340e-22,-8.0628624360e-32,-1.6265871010e-16,1.7504232350e-19,1.6265871010e-16,8.0628624360e-32,1.6265871010e-16,3.8420137250e-18,-1.6265871010e-16
1.0000000000e-03,-1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5425245870e-21,-7.9761020410e-32,-1.6157325710e-16,2.0620033480e-19,1.6157325710e-16,7.9761020410e-32,1.6157325710e-16,9.5480174240e-19,-1.6157325710e-16
1.0000000000e-03,-1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1473323370e-21,-7.8682136850e-32,-1.6026085660e-16,2.4484997680e-19,1.6026085660e-16,7.8682136850e-32,1.6026085660e-16,2.5950389510e-19,-1.6026085660e-16
1.0000000000e-03,-1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1983248860e-21,-7.7318087330e-32,-1.5865231290e-16,-1.9598163610e-19,1.5865231290e-16,7.7318087330e-32,1.5865231290e-16,-1.7314642320e-18,-1.5865231290e-16
1.0000000000e-03,-1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6445096860e-21,-7.5563448700e-32,-1.5665275340e-16,8.5697115650e-20,1.5665275340e-16,7.5563448700e-32,1.5665275340e-16,2.4840871670e-19,-1.5665275340e-16
1.0000000000e-03,-1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.0992548480e-22,-7.3268116030e-32,-1.5413285260e-16,-3.8558634360e-20,1.5413285260e-16,7.3268116030e-32,1.5413285260e-16,8.4939754750e-19,-1.5413285260e-16
1.0000000000e-03,-1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0595528950e-22,-7.0223250940e-32,-1.5092101990e-16,-5.4014653880e-21,1.5092101990e-16,7.0223250940e-32,1.5092101990e-16,5.7078528940e-19,-1.5092101990e-16
1.0000000000e-03,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.6842116200e-21,-6.6157365830e-32,-1.4680541200e-16,5.1860869600e-20,1.4680541200e-16,6.6157365830e-32,1.4680541200e-16,4.7277788010e-19,-1.4680541200e-16
1.0000000000e-03,-9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.5496273760e-23,-6.0774272870e-32,-1.4156794270e-16,-1.5073689560e-19,1.4156794270e-16,6.0774272870e-32,1.4156794270e-16,-4.6599749340e-19,-1.4156794270e-16
1.0000000000e-03,-8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.6062652730e-21,-5.3891844370e-32,-1.3508685200e-16,9.5420821760e-20,1.3508685200e-16,5.3891844370e-32,1.3508685200e-16,5.1161099910e-20,-1.3508685200e-16
1.0000000000e-03,-7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,3.3655081890e-21,-4.5706623400e-32,-1.2751619010e-16,-4.3918420860e-21,1.2751619010e-16,4.5706623400e-32,1.2751619010e-16,2.5888748680e-20,-1.2751619010e-16
1.0000000000e-03,-6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,3.4547451440e-21,-3.6986021000e-32,-1.1940920770e-16,-7.5003159530e-22,1.1940920770e-16,3.6986021000e-32,1.1940920770e-16,-6.1023478250e-20,-1.1940920770e-16
1.0000000000e-03,-5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.1205612490e-20,-2.8791880760e-32,-1.1153909550e-16,-7.0211681390e-21,1.1153909550e-16,2.8791880760e-32,1.1153909550e-16,-5.9790686250e-20,-1.1153909550e-16
1.0000000000e-03,-4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,7.0624679320e-21,-2.1852496000e-32,-1.0448600460e-16,-4.6807857950e-21,1.0448600460e-16,2.1852496000e-32,1.0448600460e-16,2.0957569560e-20,-1.0448600460e-16
1.0000000000e-03,-3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,3.5949746480e-21,-1.6309954620e-32,-9.8441204640e-17,-7.8018336420e-22,9.8441204640e-17,1.6309954620e-32,9.8441204640e-17,9.8623136480e-21,-9.8441204640e-17
1.0000000000e-03,-2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.2748136980e-21,-1.2019102710e-32,-9.3343833460e-17,3.4651457200e-22,9.3343833460e-17,1.2019102710e-32,9.3343833460e-17,-4.3149646110e-21,-9.3343833460e-17
1.0000000000e-03,-1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-1.6827540980e-21,-1.0270534670e-32,-8.9071002120e-17,-6.0802402500e-22,8.9071002120e-17,1.0270534670e-32,8.9071002120e-17,-1.9725130500e-20,-8.9071002120e-17
1.0000000000e-03,3.5589908190e-15,0.0000000000e+00,0.0000000000e+00,-8.2862890920e-22,-6.5231553930e-32,-8.5526772640e-17,6.1701762340e-22,8.5526772640e-17,6.5231554080e-32,8.5526772640e-17,9.8859055640e-21,-8.5526772640e-17
1.0000000000e-03,1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,3.4419970150e-21,-2.3810063080e-30,-8.2660364900e-17,4.1242539330e-22,8.2660364900e-17,2.3810063080e-30,8.2660364900e-17,-6.8253675080e-21,-8.2660364900e-17
1.0000000000e-03,2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-1.0835916490e-21,-1.0638428070e-28,-8.0517145580e-17,1.9647287870e-21,8.0517145580e-17,1.0638429330e-28,8.0517145600e-17,7.7184077770e-21,-8.0517145600e-17
1.0000000000e-03,3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-9.3061401140e-22,-5.0296999000e-27,-7.9782261920e-17,-3.0974612070e-21,7.9782261100e-17,5.0296947660e-27,7.9782260770e-17,-1.2494281840e-20,-7.9782259950e-17
1.0000000000e-03,4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.1473323210e-21,-1.9679537740e-25,-8.5235757120e-17,-5.4085743880e-20,8.5235755310e-17,1.9679448130e-25,8.5235721620e-17,-5.0802875550e-20,-8.5235719820e-17
1.0000000000e-03,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-2.5496289250e-23,-2.6748856970e-24,-1.0776901380e-16,1.4114543570e-19,1.0776846950e-16,2.6748637140e-24,1.0776875860e-16,-3.6200516700e-19,-1.0776821430e-16
1.0000000000e-03,6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-1.8485038330e-22,-8.0178035550e-24,-1.3270966060e-16,6.3476788490e-19,1.3271391740e-16,8.0187256080e-24,1.3271613650e-16,2.6666752080e-18,-1.3272039500e-16
1.0000000000e-03,7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-2.8682863530e-22,-1.1817942550e-23,-1.4647026550e-16,-6.3712328520e-19,1.4646934430e-16,1.1817361650e-23,1.4646681570e-16,-8.4897991840e-19,-1.4646589260e-16
1.0000000000e-03,8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-2.5496270240e-22,-1.3907780050e-23,-1.5364804280e-16,5.3129094620e-19,1.5366074960e-16,1.3910455880e-23,1.5366293240e-16,5.4566424610e-18,-1.5367564180e-16
1.0000000000e-03,9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,1.9130242230e-19,-1.5094393150e-23,-1.5780786360e-16,3.6286180590e-19,1.5781605550e-16,1.5096206090e-23,1.5781765730e-16,3.4528612900e-18,-1.5782584970e-16
1.0000000000e-03,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5181935240e-21,-1.5816877390e-23,-1.6046714550e-16,5.6352257130e-19,1.6045175570e-16,1.5814463150e-23,1.6045429690e-16,-5.4898361310e-18,-1.6043891020e-16
1.0000000000e-03,1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5697823460e-22,-1.6293227530e-23,-1.6230622060e-16,-1.1903499180e-18,1.6232133070e-16,1.6295175450e-23,1.6231650040e-16,5.1077638770e-18,-1.6233161120e-16
1.0000000000e-03,1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,6.0556174970e-22,-1.6621410990e-23,-1.6363917080e-16,1.1617298380e-18,1.6370436650e-16,1.6634817870e-23,1.6370957310e-16,2.5495324760e-17,-1.6377482190e-16
1.0000000000e-03,1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5931338490e-22,-1.6854133170e-23,-1.6466199650e-16,3.9537619880e-19,1.6473179710e-16,1.6867707130e-23,1.6473308630e-16,2.6426422090e-17,-1.6480294190e-16
1.0000000000e-03,1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7206042330e-22,-1.7011401080e-23,-1.6547147390e-16,-1.3586407940e-18,1.6539730520e-16,1.6996210360e-23,1.6539196210e-16,-2.8597630760e-17,-1.6531785780e-16
1.0000000000e-03,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6571814620e-22,-1.7149383740e-23,-1.6612241750e-16,-1.0415601660e-18,1.6612300070e-16,1.7148707420e-23,1.6611888170e-16,-2.8233887730e-19,-1.6611946360e-16
1.0000000000e-03,1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9155686160e-23,-1.7250146870e-23,-1.6665865480e-16,1.5997478520e-19,1.6665980500e-16,1.7250529760e-23,1.6666065600e-16,5.9274655420e-19,-1.6666180310e-16
1.0000000000e-03,1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9237075100e-22,-1.7344013440e-23,-1.6711340880e-16,6.2785856370e-20,1.6724337800e-16,1.7369024360e-23,1.6724402860e-16,4.9063685030e-17,-1.6737418150e-16
1.0000000000e-03,1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.9916244750e-22,-1.7402081150e-23,-1.6749942280e-16,1.0690151280e-18,1.6757125420e-16,1.7416737480e-23,1.6757600820e-16,2.7730553910e-17,-1.6764790020e-16
1.0000000000e-03,1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.8881896950e-22,-1.7436516380e-23,-1.6784206330e-16,-1.1921451370e-18,1.6772754820e-16,1.7413795400e-23,1.6772316500e-16,-4.3522771560e-17,-1.6760880020e-16
1.0000000000e-03,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.3011420510e-24,-1.7510000790e-23,-1.6812725090e-16,2.3844571080e-18,1.6831376550e-16,1.7547371670e-23,1.6832253700e-16,7.1079472550e-17,-1.6850945220e-16
1.0000000000e-03,2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8047356770e-22,-1.7525016650e-23,-1.6839508910e-16,-4.1654817810e-19,1.6836291020e-16,1.7518613110e-23,1.6836156770e-16,-1.2197073200e-17,-1.6832940060e-16
1.0000000000e-03,2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.7364197010e-22,-1.7547256310e-23,-1.6863092910e-16,-1.8816506250e-18,1.6850961570e-16,1.7522770480e-23,1.6850262070e-16,-4.6417996820e-17,-1.6838147670e-16
1.0000000000e-03,2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7605533370e-22,-1.7578790700e-23,-1.6883094260e-16,1.1545080410e-18,1.6877464230e-16,1.7568877110e-23,1.6877898910e-16,-2.0722933420e-17,-1.6872272250e-16
1.0000000000e-03,2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0377028420e-22,-1.7586066340e-23,-1.6902193890e-16,-3.6428012640e-20,1.6881443350e-16,1.7546432400e-23,1.6881394230e-16,-7.8313898860e-17,-1.6860690520e-16
1.0000000000e-03,2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7213500160e-22,-1.7622238070e-23,-1.6919544760e-16,-1.1695941520e-18,1.6914207720e-16,1.7611253650e-23,1.6913782660e-16,-2.0548960640e-17,-1.6908448930e-16
1.0000000000e-03,2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9715665390e-22,-1.7649191450e-23,-1.6934672270e-16,4.3671532560e-19,1.6939717800e-16,1.7659114210e-23,1.6939876760e-16,1.9182710640e-17,-1.6944924930e-16
1.0000000000e-03,2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.6972178770e-22,-1.7679246790e-23,-1.6948380210e-16,2.4880824340e-18,1.6969033490e-16,1.7720220090e-23,1.6969861060e-16,7.8526862000e-17,-1.6990562240e-16
1.0000000000e-03,2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.7611430210e-22,-1.7684200330e-23,-1.6962226500e-16,-2.8361308210e-19,1.6973903910e-16,1.7706205060e-23,1.6973774280e-16,4.3842653400e-17,-1.6985466020e-16
1.0000000000e-03,2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3536808430e-18,-1.7684748690e-23,-1.6974178600e-16,2.9743553450e-19,1.6975744040e-16,1.7687695400e-23,1.6975726610e-16,5.5411899980e-18,-1.6977292330e-16
1.0000000000e-03,3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.6689351740e-22,-1.7687993110e-23,-1.6985883440e-16,-1.5522166840e-18,1.6979985800e-16,1.7675764360e-23,1.6979453600e-16,-2.2726575850e-17,-1.6973560100e-16
1.0000000000e-03,3.1000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5264454090e-22,-1.7689108400e-23,-1.6996267640e-16,-1.4147799070e-18,1.6982900420e-16,1.7662663420e-23,1.6982350930e-16,-5.1145208880e-17,-1.6969003780e-16
1.0000000000e-03,3.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4020514210e-22,-1.7731054230e-23,-1.7005763920e-16,-6.0925021170e-19,1.7025248620e-16,1.7767687120e-23,1.7025012540e-16,7.3329395010e-17,-1.7044537780e-16
1.0000000000e-03,3.3000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0962599320e-17,-1.7679048780e-23,-1.7015144810e-16,-1.7839388210e-18,1.6977419980e-16,1.7606151840e-23,1.6976696720e-16,-1.4352032800e-16,-1.6939127070e-16
1.0000000000e-03,3.4000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9517727840e-21,-1.7759307540e-23,-1.7022167960e-16,3.7708238790e-18,1.7057799520e-16,1.7829730470e-23,1.7059164990e-16,1.3609082990e-16,-1.7094937960e-16
1.0000000000e-03,3.5000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4166695170e-18,-1.7744254200e-23,-1.7030937080e-16,7.4714952690e-19,1.7045163210e-16,1.7771743100e-23,1.7045402030e-16,5.3953833170e-17,-1.7059650110e-16
1.0000000000e-03,3.6000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3461449770e-17,-1.7739485630e-23,-1.7038916840e-16,-1.0931296210e-18,1.7042697320e-16,1.7745926670e-23,1.7042309480e-16,1.3929620780e-17,-1.7046091210e-16
1.0000000000e-03,3.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2942088410e-17,-1.7759261540e-23,-1.7044951680e-16,2.7812048890e-18,1.7065036060e-16,1.7799309950e-23,1.7066033010e-16,7.6989848690e-17,-1.7086162610e-16
1.0000000000e-03,3.8000000000e+00,0.0000000000e+00,0.0000000000e+00,5.8658940540e-22,-1.7705822280e-23,-1.7052862870e-16,-1.9486352290e-18,1.7015360370e-16,1.7633670080e-23,1.7014740760e-16,-1.4233519430e-16,-1.6977391010e-16
1.0000000000e-03,3.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.4990457720e-22,-1.7759204090e-23,-1.7059118380e-16,-1.7940861570e-18,1.7069169980e-16,1.7777239090e-23,1.7068623710e-16,3.7777561800e-17,-1.7078685520e-16
1.0000000000e-03,4.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.7411136330e-17,-1.7741899070e-23,-1.7064588090e-16,6.4992290290e-20,1.7055576940e-16,1.7724876290e-23,1.7055603430e-16,-3.4082181280e-17,-1.7046600850e-16
1.0000000000e-03,4.1000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0709627010e-19,-1.7740631810e-23,-1.7070271900e-16,-5.8902265650e-20,1.7056926550e-16,1.7715128840e-23,1.7056803950e-16,-5.0953914790e-17,-1.7043477540e-16
1.0000000000e-03,4.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.6357523650e-22,-1.7760794300e-23,-1.7075780740e-16,-6.0468292930e-19,1.7078742160e-16,1.7766364920e-23,1.7078720570e-16,1.1742482790e-17,-1.7081682900e-16
1.0000000000e-03,4.3000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5062541800e-22,-1.7738830720e-23,-1.7080581890e-16,5.2584162270e-19,1.7060472310e-16,1.7701090310e-23,1.7060632250e-16,-7.6135344820e-17,-1.7040565480e-16
1.0000000000e-03,4.4000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8449575480e-18,-1.7802213090e-23,-1.7085243500e-16,1.2522906600e-18,1.7124028570e-16,1.7876646110e-23,1.7124463880e-16,1.4741158900e-16,-1.7163411020e-16
1.0000000000e-03,4.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4010058610e-22,-1.7703283060e-23,-1.7090752300e-16,-2.1016226670e-18,1.7030827280e-16,1.7588863210e-23,1.7030096100e-16,-2.2786908970e-16,-1.6970558130e-16
1.0000000000e-03,4.6000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1064619150e-18,-1.7737700130e-23,-1.7094988260e-16,-1.4397441730e-18,1.7066511780e-16,1.7683043880e-23,1.7066060130e-16,-1.0827333560e-16,-1.7037671300e-16
1.0000000000e-03,4.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.0515865800e-21,-1.7712923910e-23,-1.7099567670e-16,-2.8362826360e-18,1.7044864270e-16,1.7608034690e-23,1.7043953450e-16,-2.0811331090e-16,-1.6989573920e-16
1.0000000000e-03,4.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3683497980e-17,-1.7740305900e-23,-1.7102922070e-16,-2.9290183460e-19,1.7074145630e-16,1.7685694020e-23,1.7074003050e-16,-1.0941716200e-16,-1.7045315300e-16
1.0000000000e-03,4.9000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2588909980e-17,-1.7733408960e-23,-1.7106910300e-16,-8.1577700690e-19,1.7069796950e-16,1.7662592090e-23,1.7069383200e-16,-1.4157963340e-16,-1.7032417970e-16
1.0000000000e-03,5.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2171960450e-19,-1.7720538610e-23,-1.7110719760e-16,-1.2815251210e-18,1.7059679170e-16,1.7623693350e-23,1.7059346410e-16,-1.9370265030e-16,-1.7008584890e-16
1.0000000000e-03,5.1000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4504232070e-19,-1.7753607090e-23,-1.7113735360e-16,6.8264529170e-19,1.7094216550e-16,1.7717240380e-23,1.7094475440e-16,-7.3798913450e-17,-1.7074996770e-16
