"Frequency","Anode Voltage","Anode Current","Cathode Voltage","Cathode Current","G Anode>Anode","C Anode>Anode","G Cathode>Anode","C Cathode>Anode","G Anode>Cathode","C Anode>Cathode","G Cathode>Cathode","C Cathode>Cathode"
1.0000000000e-03,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,3.6714634790e-21,-1.3575777730e-30,-1.9460133940e-16,-7.7762515310e-21,1.9460133940e-16,1.3575777740e-30,1.9460133940e-16,2.5149076900e-19,-1.9460133940e-16
1.0000000000e-03,6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.4884363580e-20,-3.4899281830e-29,-1.9035444580e-16,-1.1806377060e-20,1.9035444580e-16,3.4899282160e-29,1.9035444580e-16,2.0571009680e-24,-1.9035444580e-16
1.0000000000e-03,7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.3252602030e-20,-9.9436772410e-28,-1.8640715930e-16,-4.0506417020e-21,1.8640715930e-16,9.9436767370e-28,1.8640715930e-16,2.4655099620e-19,-1.8640715930e-16
1.0000000000e-03,8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,2.2436721260e-21,-3.0793380310e-26,-1.8290612040e-16,1.1924140680e-20,1.8290612050e-16,3.0793386300e-26,1.8290612050e-16,-2.9088547080e-19,-1.8290612060e-16
1.0000000000e-03,9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,-6.9349865710e-21,-1.0033462910e-24,-1.8085111780e-16,-7.1278981620e-21,1.8085111840e-16,1.0033481980e-24,1.8085112110e-16,6.0200837730e-19,-1.8085112170e-16
1.0000000000e-03,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2850122180e-20,-2.9486123600e-23,-1.8565558450e-16,-1.0441677950e-20,1.8565551640e-16,2.9486190410e-23,1.8565560660e-16,4.1918895470e-19,-1.8565553220e-16
1.0000000000e-03,1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.5270447890e-21,-4.4310816000e-22,-2.1206473100e-16,2.5591359500e-21,2.1206501660e-16,4.4309774410e-22,2.1206381630e-16,-6.4191696020e-19,-2.1206411220e-16
1.0000000000e-03,1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.0794038600e-21,-1.8644010990e-21,-2.5251764720e-16,-2.5791292460e-21,2.5251888320e-16,1.8642745310e-21,2.5251213260e-16,2.0981409590e-19,-2.5251333190e-16
1.0000000000e-03,1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6720095320e-20,-3.3433020320e-21,-2.8010120260e-16,1.1806646750e-20,2.8010326590e-16,3.3436195120e-21,2.8011164440e-16,-3.1272718660e-19,-2.8011441040e-16
1.0000000000e-03,1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5667262610e-21,-4.3195802420e-21,-2.9527658710e-16,2.0653153400e-21,2.9526353320e-16,4.3193359100e-21,2.9526946730e-16,-1.5371951020e-19,-2.9525677580e-16
1.0000000000e-03,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7111720210e-21,-4.9289982200e-21,-3.0401550040e-16,1.3200625800e-20,3.0399830440e-16,4.9283894330e-21,3.0399881110e-16,2.0695340040e-19,-3.0398144740e-16
1.0000000000e-03,1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3258063520e-20,-5.3272955080e-21,-3.0949294010e-16,1.2425729890e-20,3.0953458200e-16,5.3288277160e-21,3.0953348990e-16,2.3204173040e-19,-3.0957574350e-16
1.0000000000e-03,1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,4.4873439870e-21,-5.6005095700e-21,-3.1317186150e-16,3.0467823160e-20,3.1325574490e-16,5.6044507500e-21,3.1327387840e-16,3.8705902150e-20,-3.1335703590e-16
1.0000000000e-03,1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1212900150e-20,-5.7931188400e-21,-3.1580814650e-16,9.7143222200e-21,3.1567459400e-16,5.7884952740e-21,3.1569014450e-16,2.8880265690e-19,-3.1555668810e-16
1.0000000000e-03,1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.3429271660e-21,-5.9401479460e-21,-3.1776587500e-16,5.0045138630e-21,3.1765490590e-16,5.9358640630e-21,3.1765768810e-16,-3.2451549010e-19,-3.1754676720e-16
1.0000000000e-03,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.1212900440e-20,-6.0543368780e-21,-3.1927516100e-16,-3.9858648710e-22,3.1923354610e-16,6.0525366640e-21,3.1923005420e-16,-6.0945679890e-19,-3.1918921310e-16
1.0000000000e-03,2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0397020670e-21,-6.1488003320e-21,-3.2046372370e-16,9.6092319920e-21,3.2070521420e-16,6.1584716140e-21,3.2070443670e-16,5.2872956530e-19,-3.2094567540e-16
1.0000000000e-03,2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2436719210e-21,-6.2118721730e-21,-3.2142860190e-16,1.3580480830e-20,3.2122246000e-16,6.2035948110e-21,3.2122321120e-16,-3.1940149360e-19,-3.2101611540e-16
1.0000000000e-03,2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9746884710e-21,-6.2733129570e-21,-3.2222933060e-16,8.8696651670e-21,3.2212521060e-16,6.2698410840e-21,3.2214351630e-16,2.6507469240e-20,-3.2203948450e-16
1.0000000000e-03,2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2839201310e-20,-6.3302056870e-21,-3.2289654260e-16,1.4907772400e-20,3.2318981800e-16,6.3427733130e-21,3.2320591970e-16,9.0860039700e-19,-3.2349988360e-16
1.0000000000e-03,2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0193049140e-20,-6.3684435980e-21,-3.2347127730e-16,4.7498195310e-21,3.2358412770e-16,6.3731098400e-21,3.2358594740e-16,4.1254652310e-20,-3.2369829630e-16
1.0000000000e-03,2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3462032450e-20,-6.4030125630e-21,-3.2395159600e-16,2.3709583710e-20,3.2403350830e-16,6.4069965060e-21,3.2404932310e-16,4.0754422890e-19,-3.2413147180e-16
1.0000000000e-03,2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0606450090e-20,-6.4318703670e-21,-3.2440278340e-16,-2.5628461130e-20,3.2434858820e-16,6.4283795860e-21,3.2431725020e-16,3.0547486080e-19,-3.2426343200e-16
1.0000000000e-03,2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,8.7707178740e-21,-6.4638286370e-21,-3.2475342050e-16,1.8847405650e-20,3.2501203100e-16,6.4745628770e-21,3.2501583930e-16,9.5032883250e-19,-3.2527430130e-16
1.0000000000e-03,2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6317627670e-21,-6.4844830420e-21,-3.2509557800e-16,-4.9793557410e-21,3.2520132620e-16,6.4885004190e-21,3.2519373080e-16,5.7438861560e-19,-3.2529872240e-16
1.0000000000e-03,3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.7508673490e-21,-6.5104387410e-21,-3.2538451820e-16,4.0855882920e-21,3.2576678710e-16,6.5259264480e-21,3.2576223970e-16,8.0844047110e-19,-3.2614544980e-16
1.0000000000e-03,3.1000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.1212899920e-20,-6.5178692420e-21,-3.2566192280e-16,-2.4832281130e-20,3.2546071100e-16,6.5084592830e-21,3.2543220710e-16,-1.4446542340e-18,-3.2523215030e-16
1.0000000000e-03,3.2000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9746885780e-21,-6.5426650690e-21,-3.2588443220e-16,3.1445278800e-21,3.2614529740e-16,6.5523703600e-21,3.2612086840e-16,-3.2479744350e-19,-3.2638255110e-16
1.0000000000e-03,3.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6317617690e-21,-6.5456884440e-21,-3.2611102030e-16,-2.0625349170e-20,3.2578811450e-16,6.5305401280e-21,3.2574151510e-16,5.1768404710e-20,-3.2542047910e-16
1.0000000000e-03,3.4000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0794038180e-22,-6.5643678260e-21,-3.2629981710e-16,-9.2215668370e-21,3.2625543860e-16,6.5613258730e-21,3.2622571850e-16,-9.7922911100e-19,-3.2618125770e-16
1.0000000000e-03,3.5000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.1588070320e-21,-6.5810603640e-21,-3.2646492000e-16,1.5198345190e-20,3.2667786400e-16,6.5903952250e-21,3.2669202580e-16,4.7732163860e-19,-3.2690571190e-16
1.0000000000e-03,3.6000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9377168030e-20,-6.5825028340e-21,-3.2664241430e-16,-1.2978470040e-20,3.2636364010e-16,6.5703721470e-21,3.2634695210e-16,-8.7156956860e-19,-3.2606837490e-16
1.0000000000e-03,3.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5093793270e-20,-6.5924494360e-21,-3.2678803800e-16,-4.5958180200e-21,3.2652809210e-16,6.5813007740e-21,3.2651659340e-16,-1.0500290890e-18,-3.2625769280e-16
1.0000000000e-03,3.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7949375540e-20,-6.6084523310e-21,-3.2692972860e-16,-1.1256521150e-20,3.2700175230e-16,6.6114521890e-21,3.2700267210e-16,-4.0179879190e-19,-3.2707457150e-16
1.0000000000e-03,3.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.7905737720e-21,-6.6014297830e-21,-3.2703548080e-16,3.2020838580e-20,3.2641397890e-16,6.5758759320e-21,3.2641291960e-16,-1.4346167950e-18,-3.2579421160e-16
1.0000000000e-03,4.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2034232850e-20,-6.6073539730e-21,-3.2715579190e-16,2.9008797090e-20,3.2644269830e-16,6.5786699610e-21,3.2645693590e-16,-1.3174156570e-18,-3.2574763680e-16
1.0000000000e-03,4.1000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4283200890e-21,-6.6498287010e-21,-3.2725256560e-16,5.5862846730e-20,3.2831189600e-16,6.6963744150e-21,3.2838025050e-16,1.5587831270e-18,-3.2944645430e-16
1.0000000000e-03,4.2000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2833728770e-21,-6.6338993900e-21,-3.2737979470e-16,9.5552025950e-21,3.2730551420e-16,6.6313855050e-21,3.2731868420e-16,-5.8293410580e-19,-3.2724487690e-16
1.0000000000e-03,4.3000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.1587956330e-21,-6.6321228180e-21,-3.2750939750e-16,-5.4319740830e-20,3.2698822450e-16,6.6092241860e-21,3.2695205920e-16,-8.9026315950e-19,-3.2643202800e-16
1.0000000000e-03,4.4000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.0792792380e-22,-6.6542417730e-21,-3.2756966840e-16,3.7220508980e-21,3.2791650000e-16,6.6679337750e-21,3.2790199310e-16,4.4846176340e-19,-3.2824900530e-16
1.0000000000e-03,4.5000000000e+00,0.0000000000e+00,0.0000000000e+00,6.3234571600e-21,-6.6518800640e-21,-3.2765127420e-16,1.0311608490e-20,3.2765017740e-16,6.6500967840e-21,3.2760794760e-16,-1.9423259980e-19,-3.2760643110e-16
1.0000000000e-03,4.6000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.6108184600e-20,-6.6566236610e-21,-3.2773452760e-16,3.6158546560e-21,3.2770893000e-16,6.6552684360e-21,3.2770160270e-16,-2.8600912570e-19,-3.2767562560e-16
1.0000000000e-03,4.7000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.2238218850e-20,-6.6630829750e-21,-3.2781002070e-16,3.5215992870e-21,3.2790442460e-16,6.6661490500e-21,3.2788448330e-16,4.8861371910e-19,-3.2797867750e-16
1.0000000000e-03,4.8000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9560311490e-21,-6.6675250220e-21,-3.2789610490e-16,-2.5565704540e-20,3.2796607980e-16,6.6681817170e-21,3.2791205330e-16,4.9837067490e-19,-3.2798221690e-16
1.0000000000e-03,4.9000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.1416844310e-20,-6.6709177020e-21,-3.2795821170e-16,-1.5671130780e-20,3.2802297080e-16,6.6719664810e-21,3.2798368230e-16,5.9071672990e-19,-3.2804986250e-16
1.0000000000e-03,5.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.0793227210e-22,-6.6733552840e-21,-3.2803771420e-16,-4.6304936150e-20,3.2800533650e-16,6.6708292280e-21,3.2797635140e-16,7.4174660870e-20,-3.2794311500e-16
1.0000000000e-03,5.1000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5909675380e-20,-6.6629485800e-21,-3.2808086630e-16,-1.3231565090e-20,3.2740240720e-16,6.6367430670e-21,3.2744304650e-16,-1.7161680560e-18,-3.2676767090e-16
